init_goal,time
wp27_wp23,1.282371431996580213e+00
wp27_wp24,1.283335714004351757e+00
wp27_wp25,1.246564916997158434e+00
wp27_wp26,1.240154962004453409e+00
wp27_wp28,1.262494508002419025e+00
wp27_wp29,1.261399130999052431e+00
wp27_wp30,1.257124867996026296e+00
wp27_wp31,1.261377071998140309e+00
wp27_wp32,1.255556568998144940e+00
wp27_wp33,1.244573348994890694e+00
wp27_wp34,1.246808064999640919e+00
wp27_wp35,1.247761808001087047e+00
wp27_wp36,1.261748438002541661e+00
wp27_wp37,1.259314180002547801e+00
wp27_wp38,1.259970177001378033e+00
wp27_wp39,1.250889481001649983e+00
wp27_wp40,1.255515094002475962e+00
wp27_wp42,1.253126782001345418e+00
wp27_wp43,1.253061360999708995e+00
wp27_wp44,1.248360175995912869e+00
wp27_wp45,1.245886334996612277e+00
wp27_wp46,1.255211358999076765e+00
wp27_wp47,1.252988194995850790e+00
wp27_wp48,1.274167075003788341e+00
wp27_wp49,1.258885382994776592e+00
wp27_wp50,1.245224042002519127e+00
wp27_wp51,1.239672258998325560e+00
wp27_wp52,1.240459790999011602e+00
wp27_wp53,1.243596751002769452e+00
wp27_wp54,1.260024764000263531e+00
wp27_wp55,1.242213819001335651e+00
wp27_wp56,1.256363905995385721e+00
wp27_wp57,1.263584996006102301e+00
wp27_wp58,1.254344321998360101e+00
wp28_wp1,1.246961549994011875e+00
wp28_wp2,1.249050092999823391e+00
wp28_wp3,1.252238338995084632e+00
wp28_wp4,1.244829909999680240e+00
wp28_wp5,1.265295844998036046e+00
wp28_wp6,1.250305769994156435e+00
wp28_wp7,1.269836927996948361e+00
wp28_wp8,1.245198328004335053e+00
wp28_wp9,1.248916967000695877e+00
wp28_wp10,1.247660629000165500e+00
wp28_wp11,1.260743773003923707e+00
wp28_wp12,1.264076629995543044e+00
wp28_wp13,1.246751763006614055e+00
wp28_wp14,1.252065430999209639e+00
wp28_wp15,1.253101877002336551e+00
wp28_wp16,1.248354367002320942e+00
wp28_wp17,1.256124163999629673e+00
wp28_wp18,1.248988163999456447e+00
wp28_wp19,1.251923967996845022e+00
wp28_wp21,1.261528554001415614e+00
wp28_wp22,1.254016929997305851e+00
wp28_wp23,1.261861095001222566e+00
wp28_wp24,1.259813830998609774e+00
wp28_wp25,1.249356612999690697e+00
wp28_wp26,1.264648614000179805e+00
wp28_wp27,1.257960388997162227e+00
wp28_wp29,1.240305503997660708e+00
wp28_wp30,1.241209905005234759e+00
wp28_wp31,1.241516397996747401e+00
wp28_wp32,1.267302282998571172e+00
wp28_wp33,1.249599470000248402e+00
wp28_wp34,1.266524452003068291e+00
wp28_wp35,1.253376034997927491e+00
wp28_wp36,1.241015824001806322e+00
wp28_wp37,1.246254062003572471e+00
wp28_wp38,1.242773537996981759e+00
wp28_wp39,1.251147333998233080e+00
wp28_wp40,1.256318013998679817e+00
wp28_wp42,1.267624639003770426e+00
wp28_wp43,1.251378477005346213e+00
wp28_wp44,1.264470426998741459e+00
wp28_wp45,1.263530841999454424e+00
wp28_wp46,1.259520337996946182e+00
wp28_wp47,1.256446826999308541e+00
wp28_wp48,1.253741391999938060e+00
wp28_wp49,1.252187149002566002e+00
wp28_wp50,1.261610095003561582e+00
wp28_wp51,1.271411585999885574e+00
wp28_wp52,1.262765464001859073e+00
wp28_wp53,1.265777590997458901e+00
wp28_wp54,1.270052107996889390e+00
wp28_wp55,1.263597639997897204e+00
wp28_wp56,1.254356765995908063e+00
wp28_wp57,1.266952377001871355e+00
wp28_wp58,1.263844482004060410e+00
wp29_wp1,1.328065836001769640e+00
wp29_wp2,1.250793920997239184e+00
wp29_wp3,1.248125143996730912e+00
wp29_wp4,1.245398451006622054e+00
wp29_wp5,1.240946073994564358e+00
wp29_wp6,1.245788961001380812e+00
wp29_wp7,1.247174890006135684e+00
wp29_wp8,1.255094467000162695e+00
wp29_wp9,1.255041067997808568e+00
wp29_wp10,1.248825245995249134e+00
wp29_wp11,1.259917820003465749e+00
wp29_wp12,1.254005083996162284e+00
wp29_wp13,1.260365166002884507e+00
wp29_wp14,1.257101168994267937e+00
wp29_wp15,1.254628149006748572e+00
wp29_wp16,1.253786234003200661e+00
wp29_wp17,1.267612787996768020e+00
wp29_wp18,1.259677594003733248e+00
wp29_wp19,1.253425793998758309e+00
wp29_wp21,1.255748743998992722e+00
wp29_wp22,1.259045514001627453e+00
wp29_wp23,1.258547992998501286e+00
wp29_wp24,1.257717391999904066e+00
wp29_wp25,1.255321326003468130e+00
wp29_wp26,1.255722998001147062e+00
wp29_wp27,1.260700287995859981e+00
wp29_wp28,1.234257613999943715e+00
wp29_wp30,1.241250008999486454e+00
wp29_wp31,1.244688061997294426e+00
wp29_wp32,1.289358510999591090e+00
wp29_wp33,1.268488560002879240e+00
wp29_wp34,1.272752325996407308e+00
wp29_wp35,1.310235335004108492e+00
wp29_wp36,1.289104477997170761e+00
wp29_wp37,1.285692764002305921e+00
wp29_wp38,1.256613213998207357e+00
wp29_wp39,1.268836603005183861e+00
wp29_wp40,1.268426785005431157e+00
wp29_wp42,1.266200837999349460e+00
wp29_wp43,1.274664760996529367e+00
wp29_wp44,1.277537840003788006e+00
wp29_wp45,1.272642713993263897e+00
wp29_wp46,1.298555448003753554e+00
wp29_wp47,1.282335193995095324e+00
wp29_wp48,1.275307313997473102e+00
wp29_wp49,1.271366902001318522e+00
wp29_wp50,1.279523311000957619e+00
wp29_wp51,1.268445143999997526e+00
wp29_wp52,1.276207105998764746e+00
wp29_wp53,1.283453915995778516e+00
wp29_wp54,1.284819428001355845e+00
wp29_wp55,1.273147369996877387e+00
wp29_wp56,1.255003923994081561e+00
wp29_wp57,1.262761275997036137e+00
wp29_wp58,1.259728472003189381e+00
wp30_wp1,1.254251448001014069e+00
wp30_wp2,1.255358567002986092e+00
wp30_wp3,1.254711137000413146e+00
wp30_wp4,1.251096494001103565e+00
wp30_wp5,1.249645031995896716e+00
wp30_wp6,1.247944786999141797e+00
wp30_wp7,1.251376170002913568e+00
wp30_wp8,1.247871030005626380e+00
wp30_wp9,1.245272095999098383e+00
wp30_wp10,1.273456784001609776e+00
wp30_wp11,1.258191704997443594e+00
wp30_wp12,1.263436804001685232e+00
wp30_wp13,1.260861254006158561e+00
wp30_wp14,1.272073088999604806e+00
wp30_wp15,1.256322522996924818e+00
wp30_wp16,1.263768486001936253e+00
wp30_wp17,1.256941341001947876e+00
wp30_wp18,1.258261287002824247e+00
wp30_wp19,1.258300581997900736e+00
wp30_wp21,1.263802321002003737e+00
wp30_wp22,1.276150780999159906e+00
wp30_wp23,1.270755209996423218e+00
wp30_wp24,1.265375209994090255e+00
wp30_wp25,1.255824806001328398e+00
wp30_wp26,1.258796800000709482e+00
wp30_wp27,1.264887108001857996e+00
wp30_wp28,1.249513186005060561e+00
wp30_wp29,1.248812316000112332e+00
wp30_wp31,1.257376125002338085e+00
wp30_wp32,1.271664881998731289e+00
wp30_wp33,1.263442711002426222e+00
wp30_wp34,1.261160957998072263e+00
wp30_wp35,1.271710388005885761e+00
wp30_wp36,1.299026243003027048e+00
wp30_wp37,1.252305493995663710e+00
wp30_wp38,1.252221356997324619e+00
wp30_wp39,1.286772740997548681e+00
wp30_wp40,1.284910110996861476e+00
wp30_wp42,1.293627648003166541e+00
wp30_wp43,1.294598812994081527e+00
wp30_wp44,1.337952230998780578e+00
wp30_wp45,1.266039226000430062e+00
wp30_wp46,1.257963910000398755e+00
wp30_wp47,1.263485014002071694e+00
wp30_wp48,1.266602989002421964e+00
wp30_wp49,1.284637705000932328e+00
wp30_wp50,1.279483585996786132e+00
wp30_wp51,1.266016835004847962e+00
wp30_wp52,1.284764954005368054e+00
wp30_wp53,1.278275279000808951e+00
wp30_wp54,1.291589273001591209e+00
wp30_wp55,1.254144946004089434e+00
wp30_wp56,1.252776800996798556e+00
wp30_wp57,1.260453663002408575e+00
wp30_wp58,1.259043780002684798e+00
wp31_wp1,1.243912097997963428e+00
wp31_wp2,1.252457406000758056e+00
wp31_wp3,1.249756860001070891e+00
wp31_wp4,1.258316432002175134e+00
wp31_wp5,1.245746638000127859e+00
wp31_wp6,1.247583230004238430e+00
wp31_wp7,1.244852167001226917e+00
wp31_wp8,1.258429763998719864e+00
wp31_wp9,1.293178818006708752e+00
wp31_wp10,1.257671628998650704e+00
wp31_wp11,1.257334269001148641e+00
wp31_wp12,1.272969201003434137e+00
wp31_wp13,1.255786640002042986e+00
wp31_wp14,1.255349081999156624e+00
wp31_wp15,1.283436908997828141e+00
wp31_wp16,1.281195532996207476e+00
wp31_wp17,1.311802897005691193e+00
wp31_wp18,1.288610535004409030e+00
wp31_wp19,1.282375707996834535e+00
wp31_wp21,1.279584884003270417e+00
wp31_wp22,1.286616181001591031e+00
wp31_wp23,1.267640817997744307e+00
wp31_wp24,1.279181391000747681e+00
wp31_wp25,1.254723595004179515e+00
wp31_wp26,1.257811996001692023e+00
wp31_wp27,1.265030634000140708e+00
wp31_wp28,1.250520393994520418e+00
wp31_wp29,1.242179650995240081e+00
wp31_wp30,1.240863883998827077e+00
wp31_wp32,1.258864354000252206e+00
wp31_wp33,1.241640385000209790e+00
wp31_wp34,1.249574847999610938e+00
wp31_wp35,1.249869109000428580e+00
wp31_wp36,1.252312624994374346e+00
wp31_wp37,1.258010168996406719e+00
wp31_wp38,1.255471496995596681e+00
wp31_wp39,1.251827239000704139e+00
wp31_wp40,1.259917844996380154e+00
wp31_wp42,1.266859954994288273e+00
wp31_wp43,1.257835102995159104e+00
wp31_wp44,1.263428503996692598e+00
wp31_wp45,1.286598854996555019e+00
wp31_wp46,1.260426375993120018e+00
wp31_wp47,1.260578120003629010e+00
wp31_wp48,1.269084372994257137e+00
wp31_wp49,1.263692098000319675e+00
wp31_wp50,1.278796519000025000e+00
wp31_wp51,1.266702752996934578e+00
wp31_wp52,1.263888727000448853e+00
wp31_wp53,1.262136653997004032e+00
wp31_wp54,1.260669943003449589e+00
wp31_wp55,1.250916870994842611e+00
wp31_wp56,1.251058436995663214e+00
wp31_wp57,1.265756087996123824e+00
wp31_wp58,1.253766205998545047e+00
wp32_wp1,1.277140256999700796e+00
wp32_wp2,1.257948000005853828e+00
wp32_wp3,1.273952921997988597e+00
wp32_wp4,1.255939858005149290e+00
wp32_wp5,1.259925716003635898e+00
wp32_wp6,1.265645100997062400e+00
wp32_wp7,1.262864495998655912e+00
wp32_wp8,1.260245763995044399e+00
wp32_wp9,1.262695612000243273e+00
wp32_wp10,1.294065321002562996e+00
wp32_wp11,1.259657665999839082e+00
wp32_wp12,1.265282545995432884e+00
wp32_wp13,1.262251252999703865e+00
wp32_wp14,1.311022686000796966e+00
wp32_wp15,1.298230424996290822e+00
wp32_wp16,1.266931026999372989e+00
wp32_wp17,1.260210593005467672e+00
wp32_wp18,1.255979788002150599e+00
wp32_wp19,1.258529801001714077e+00
wp32_wp21,1.280066318999161012e+00
wp32_wp22,1.271423150996270124e+00
wp32_wp23,1.262137955003709067e+00
wp32_wp24,1.268618603004142642e+00
wp32_wp25,1.262009784994006623e+00
wp32_wp26,1.269923861000279430e+00
wp32_wp27,1.261959982999542262e+00
wp32_wp28,1.268960822999360971e+00
wp32_wp29,1.279010209000261966e+00
wp32_wp30,1.252874580000934657e+00
wp32_wp31,1.245445910004491452e+00
wp32_wp33,1.262842994001402985e+00
wp32_wp34,1.248209183002472855e+00
wp32_wp35,1.254094267998880241e+00
wp32_wp36,1.280044983999687247e+00
wp32_wp37,1.259017266995215323e+00
wp32_wp38,1.284724286997516174e+00
wp32_wp39,1.283358915999997407e+00
wp32_wp40,1.276908895997621585e+00
wp32_wp42,1.280371565000677947e+00
wp32_wp43,1.287649773999874014e+00
wp32_wp44,1.309840023001015652e+00
wp32_wp45,1.273861783003667369e+00
wp32_wp46,1.276486868002393749e+00
wp32_wp47,1.263859004997357260e+00
wp32_wp48,1.271280400993418880e+00
wp32_wp49,1.263392494001891464e+00
wp32_wp50,1.279393780998361763e+00
wp32_wp51,1.283354211002006195e+00
wp32_wp52,1.266411777003668249e+00
wp32_wp53,1.291741171000467148e+00
wp32_wp54,1.272083224001107737e+00
wp32_wp55,1.280091695000010077e+00
wp32_wp56,1.256888343996251933e+00
wp32_wp57,1.268875319998187479e+00
wp32_wp58,1.262868117999460083e+00
wp33_wp1,1.245431087998440489e+00
wp33_wp2,1.255481467000208795e+00
wp33_wp3,1.245827699996880256e+00
wp33_wp4,1.250080507001257502e+00
wp33_wp5,1.260014856998168398e+00
wp33_wp6,1.252494025997293647e+00
wp33_wp7,1.293150568002602085e+00
wp33_wp8,1.251380387002427597e+00
wp33_wp9,1.261283789994195104e+00
wp33_wp10,1.251620916002138983e+00
wp33_wp11,1.251954478997504339e+00
wp33_wp12,1.263993692999065388e+00
wp33_wp13,1.250793751001765486e+00
wp33_wp14,1.248700240001198836e+00
wp33_wp15,1.261982777999946848e+00
wp33_wp16,1.255933175001700874e+00
wp33_wp17,1.271828712997375987e+00
wp33_wp18,1.269030035000469070e+00
wp33_wp19,1.269865005000610836e+00
wp33_wp21,1.267475822001870256e+00
wp33_wp22,1.260949948999041226e+00
wp33_wp23,1.264774294999369886e+00
wp33_wp24,1.262582088995259255e+00
wp33_wp25,1.253101296999375336e+00
wp33_wp26,1.259148514000116847e+00
wp33_wp27,1.264954713995393831e+00
wp33_wp28,1.259986119999666698e+00
wp33_wp29,1.259768864001671318e+00
wp33_wp30,1.259818036000069696e+00
wp33_wp31,1.269005121997906826e+00
wp33_wp32,1.256914671997947153e+00
wp33_wp34,1.240694567997707054e+00
wp33_wp35,1.282516996994672809e+00
wp33_wp36,1.273760438001772854e+00
wp33_wp37,1.266605258999334183e+00
wp33_wp38,1.258755012000619899e+00
wp33_wp39,1.256286761003138963e+00
wp33_wp40,1.255443595997348893e+00
wp33_wp42,1.280935574002796784e+00
wp33_wp43,1.257375945999228861e+00
wp33_wp44,1.283247594998101704e+00
wp33_wp45,1.269221438997192308e+00
wp33_wp46,1.270321304000390228e+00
wp33_wp47,1.261829427996417508e+00
wp33_wp48,1.259455783998419065e+00
wp33_wp49,1.253410730001633056e+00
wp33_wp50,1.261509632000525016e+00
wp33_wp51,1.250163302000146359e+00
wp33_wp52,1.261409704995458014e+00
wp33_wp53,1.263591573006124236e+00
wp33_wp54,1.261322163001750596e+00
wp33_wp55,1.256368036993080750e+00
wp33_wp56,1.241495739996025804e+00
wp33_wp57,1.252011447999393567e+00
wp33_wp58,1.248008688999107108e+00
wp34_wp1,1.252818405002471991e+00
wp34_wp2,1.247093350000795908e+00
wp34_wp3,1.243571018996590283e+00
wp34_wp4,1.242852636998577509e+00
wp34_wp5,1.248829805001150817e+00
wp34_wp6,1.260340781002014410e+00
wp34_wp7,1.256369892995280679e+00
wp34_wp8,1.268181040999479592e+00
wp34_wp9,1.265044831998238806e+00
wp34_wp10,1.244568353999056853e+00
wp34_wp11,1.251196237004478462e+00
wp34_wp12,1.262083729001460597e+00
wp34_wp13,1.272312901994155254e+00
wp34_wp14,1.272880651995365042e+00
wp34_wp15,1.259377663998748176e+00
wp34_wp16,1.264593289000913501e+00
wp34_wp17,1.258472654000797775e+00
wp34_wp18,1.275986394997744355e+00
wp34_wp19,1.264938706000975799e+00
wp34_wp21,1.248727125996083487e+00
wp34_wp22,1.253265988001658116e+00
wp34_wp23,1.263951162000012118e+00
wp34_wp24,1.256112516006396618e+00
wp34_wp25,1.246698787996137980e+00
wp34_wp26,1.247128670998790767e+00
wp34_wp27,1.249446331996296067e+00
wp34_wp28,1.248084097001992632e+00
wp34_wp29,1.256324403002508916e+00
wp34_wp30,1.242082754994044080e+00
wp34_wp31,1.278518159997474868e+00
wp34_wp32,1.290370965005422477e+00
wp34_wp33,1.251062522998836357e+00
wp34_wp35,1.241840343005605973e+00
wp34_wp36,1.250328542002534959e+00
wp34_wp37,1.243876157001068350e+00
wp34_wp38,1.251892594998935238e+00
wp34_wp39,1.250609336995694321e+00
wp34_wp40,1.281293246996938251e+00
wp34_wp42,1.262233717003255151e+00
wp34_wp43,1.274016771996684838e+00
wp34_wp44,1.258278517001599539e+00
wp34_wp45,1.253341953997733071e+00
wp34_wp46,1.249497531003726181e+00
wp34_wp47,1.258023050002520904e+00
wp34_wp48,1.256401682003343012e+00
wp34_wp49,1.266570641004364006e+00
wp34_wp50,1.253789341004448943e+00
wp34_wp51,1.254832951002754271e+00
wp34_wp52,1.248610556001949590e+00
wp34_wp53,1.252948861998447683e+00
wp34_wp54,1.257357028000114951e+00
wp34_wp55,1.253040643998247106e+00
wp34_wp56,1.248642407001170795e+00
wp34_wp57,1.251244537997990847e+00
wp34_wp58,1.264575756002159324e+00
wp35_wp1,1.249745977998827584e+00
wp35_wp2,1.247203318001993466e+00
wp35_wp3,1.245032593003998045e+00
wp35_wp4,1.249058465000416618e+00
wp35_wp5,1.246735685002931859e+00
wp35_wp6,1.243202413999824785e+00
wp35_wp7,1.251996555998630356e+00
wp35_wp8,1.238527428999077529e+00
wp35_wp9,1.243125711000175215e+00
wp35_wp10,1.242440160000114702e+00
wp35_wp11,1.252206518998718821e+00
wp35_wp12,1.248800475004827604e+00
wp35_wp13,1.270088438999664504e+00
wp35_wp14,1.258779259005677886e+00
wp35_wp15,1.264563536999048665e+00
wp35_wp16,1.264878945999953430e+00
wp35_wp17,1.260548405996814836e+00
wp35_wp18,1.256225940000149421e+00
wp35_wp19,1.260932293000223581e+00
wp35_wp21,1.302918278997822199e+00
wp35_wp22,1.255617043003439903e+00
wp35_wp23,1.289447780996852089e+00
wp35_wp24,1.313945882997359149e+00
wp35_wp25,1.260481613004230894e+00
wp35_wp26,1.290075755998259410e+00
wp35_wp27,1.287854866000998300e+00
wp35_wp28,1.253274497001257259e+00
wp35_wp29,1.256501878000563011e+00
wp35_wp30,1.267801018999307416e+00
wp35_wp31,1.260606607997033279e+00
wp35_wp32,1.256380031001754105e+00
wp35_wp33,1.238550097994448151e+00
wp35_wp34,1.238575424998998642e+00
wp35_wp36,1.258675199998833705e+00
wp35_wp37,1.246715264001977630e+00
wp35_wp38,1.248232519996236078e+00
wp35_wp39,1.248529323995171580e+00
wp35_wp40,1.258200112999475095e+00
wp35_wp42,1.262432008996256627e+00
wp35_wp43,1.266092008998384699e+00
wp35_wp44,1.258755180999287404e+00
wp35_wp45,1.263094527996145189e+00
wp35_wp46,1.280675838002935052e+00
wp35_wp47,1.292295777995605022e+00
wp35_wp48,1.262185790998046286e+00
wp35_wp49,1.283148638001875952e+00
wp35_wp50,1.256837920001999009e+00
wp35_wp51,1.250231566998991184e+00
wp35_wp52,1.275531346997013316e+00
wp35_wp53,1.268252938003570307e+00
wp35_wp54,1.293576682997809257e+00
wp35_wp55,1.258038935004151426e+00
wp35_wp56,1.270422082001459785e+00
wp35_wp57,1.289838929995312355e+00
wp35_wp58,1.250986528997600544e+00
wp36_wp1,1.250179962997208349e+00
wp36_wp2,1.249207135006145108e+00
wp36_wp3,1.254772444000991527e+00
wp36_wp4,1.242793271994742099e+00
wp36_wp5,1.246479569999792147e+00
wp36_wp6,1.277350197997293435e+00
wp36_wp7,1.263164944000891410e+00
wp36_wp8,1.255317873001331463e+00
wp36_wp9,1.251767721005307976e+00
wp36_wp10,1.252374666000832804e+00
wp36_wp11,1.263299187005031854e+00
wp36_wp12,1.266592099003901239e+00
wp36_wp13,1.244225460002780892e+00
wp36_wp14,1.256177039998874534e+00
wp36_wp15,1.267922364997502882e+00
wp36_wp16,1.264631927006121259e+00
wp36_wp17,1.274090961000183597e+00
wp36_wp18,1.261334467002598103e+00
wp36_wp19,1.266745999004342593e+00
wp36_wp21,1.250572440003452357e+00
wp36_wp22,1.288356195000233129e+00
wp36_wp23,1.261872604001837317e+00
wp36_wp24,1.264444369000557344e+00
wp36_wp25,1.263091120999888517e+00
wp36_wp26,1.284506533003877848e+00
wp36_wp27,1.308893166002235375e+00
wp36_wp28,1.261376816997653805e+00
wp36_wp29,1.251531713001895696e+00
wp36_wp30,1.265757303001009859e+00
wp36_wp31,1.290548383003624622e+00
wp36_wp32,1.255557675998716149e+00
wp36_wp33,1.283504651997645851e+00
wp36_wp34,1.252381152000452857e+00
wp36_wp35,1.286992027999076527e+00
wp36_wp37,1.278780175001884345e+00
wp36_wp38,1.248617139004636556e+00
wp36_wp39,1.291866236999339890e+00
wp36_wp40,1.281429576003574766e+00
wp36_wp42,1.262526439000794198e+00
wp36_wp43,1.268073442995955702e+00
wp36_wp44,1.286284948000684381e+00
wp36_wp45,1.268562466997536831e+00
wp36_wp46,1.267572046999703161e+00
wp36_wp47,1.281731752998894081e+00
wp36_wp48,1.257639729999937117e+00
wp36_wp49,1.272674820997053757e+00
wp36_wp50,1.294358995997754391e+00
wp36_wp51,1.257703168994339649e+00
wp36_wp52,1.296708456000487786e+00
wp36_wp53,1.268177199002820998e+00
wp36_wp54,1.258822361000056844e+00
wp36_wp55,1.274605730999610387e+00
wp36_wp56,1.250588527000218164e+00
wp36_wp57,1.295960990995808970e+00
wp36_wp58,1.277689382004609797e+00
wp37_wp1,1.238611950997437816e+00
wp37_wp2,1.240481344000727404e+00
wp37_wp3,1.241194124995672610e+00
wp37_wp4,1.236829471003147773e+00
wp37_wp5,1.246252085999003612e+00
wp37_wp6,1.241402486004517414e+00
wp37_wp7,1.244934133996139280e+00
wp37_wp8,1.238432717000250705e+00
wp37_wp9,1.276651674997992814e+00
wp37_wp10,1.278657814000325743e+00
wp37_wp11,1.255307817998982500e+00
wp37_wp12,1.252809629993862472e+00
wp37_wp13,1.275710989000799600e+00
wp37_wp14,1.256751154003723059e+00
wp37_wp15,1.240522321997559629e+00
wp37_wp16,1.245854184999188874e+00
wp37_wp17,1.252802137001708616e+00
wp37_wp18,1.281130205003137235e+00
wp37_wp19,1.247120981999614742e+00
wp37_wp21,1.247114239005895797e+00
wp37_wp22,1.244823100998473819e+00
wp37_wp23,1.261612178001087159e+00
wp37_wp24,1.290594138998130802e+00
wp37_wp25,1.256193754998093937e+00
wp37_wp26,1.247612652994575910e+00
wp37_wp27,1.277987002998997923e+00
wp37_wp28,1.246731446000922006e+00
wp37_wp29,1.255793348005681764e+00
wp37_wp30,1.253943390998756513e+00
wp37_wp31,1.267954479997570161e+00
wp37_wp32,1.290026999995461665e+00
wp37_wp33,1.256165294005768374e+00
wp37_wp34,1.246125675002986100e+00
wp37_wp35,1.259568962996127084e+00
wp37_wp36,1.244853178002813365e+00
wp37_wp38,1.251361998998618219e+00
wp37_wp39,1.267168222002510447e+00
wp37_wp40,1.268317479996767361e+00
wp37_wp42,1.320457828995131422e+00
wp37_wp43,1.290180869997129776e+00
wp37_wp44,1.258087695998256095e+00
wp37_wp45,1.277633215999230742e+00
wp37_wp46,1.277067158000136260e+00
wp37_wp47,1.273445380997145548e+00
wp37_wp48,1.273184315003163647e+00
wp37_wp49,1.284692036002525128e+00
wp37_wp50,1.283630051002546679e+00
wp37_wp51,1.272677278000628576e+00
wp37_wp52,1.290879307001887355e+00
wp37_wp53,1.265804718001163565e+00
wp37_wp54,1.265639669996744487e+00
wp37_wp55,1.253296466995379888e+00
wp37_wp56,1.253518372002872638e+00
wp37_wp57,1.274388687001192011e+00
wp37_wp58,1.244524377994821407e+00
wp38_wp1,1.244648771003994625e+00
wp38_wp2,1.247392737997870427e+00
wp38_wp3,1.243504142999881878e+00
wp38_wp4,1.265365027997177094e+00
wp38_wp5,1.246184922005340923e+00
wp38_wp6,1.249858736002352089e+00
wp38_wp7,1.293107502999191638e+00
wp38_wp8,1.255576899995503481e+00
wp38_wp9,1.266438423997897189e+00
wp38_wp10,1.252842421003151685e+00
wp38_wp11,1.266127754002809525e+00
wp38_wp12,1.267070456000510603e+00
wp38_wp13,1.254991806999896653e+00
wp38_wp14,1.249781233003886882e+00
wp38_wp15,1.300105679001717363e+00
wp38_wp16,1.254662332998123020e+00
wp38_wp17,1.274073030006547924e+00
wp38_wp18,1.273353796001174487e+00
wp38_wp19,1.278808297996874899e+00
wp38_wp21,1.305640781996771693e+00
wp38_wp22,1.257989090001501609e+00
wp38_wp23,1.245643502996244933e+00
wp38_wp24,1.267965812003239989e+00
wp38_wp25,1.297231421005562879e+00
wp38_wp26,1.275683359999675304e+00
wp38_wp27,1.291491745992971119e+00
wp38_wp28,1.275087306996283587e+00
wp38_wp29,1.268919452995760366e+00
wp38_wp30,1.293651742998918053e+00
wp38_wp31,1.291240939004637767e+00
wp38_wp32,1.252705549995880574e+00
wp38_wp33,1.257457608000549953e+00
wp38_wp34,1.273132946997066028e+00
wp38_wp35,1.263858817997970618e+00
wp38_wp36,1.258748751002713107e+00
wp38_wp37,1.267639183002756909e+00
wp38_wp39,1.273866788993473165e+00
wp38_wp40,1.299369628002750687e+00
wp38_wp42,1.262610907993803266e+00
wp38_wp43,1.276631705004547257e+00
wp38_wp44,1.275079655999434181e+00
wp38_wp45,1.281960722000803798e+00
wp38_wp46,1.283741589999408461e+00
wp38_wp47,1.302993580000475049e+00
wp38_wp48,1.271479420000105165e+00
wp38_wp49,1.281298816000344232e+00
wp38_wp50,1.269969057000707835e+00
wp38_wp51,1.301377671996306162e+00
wp38_wp52,1.269546497998817358e+00
wp38_wp53,1.280272559997683857e+00
wp38_wp54,1.321285499005171005e+00
wp38_wp55,1.266225936000410002e+00
wp38_wp56,1.305220193004061002e+00
wp38_wp57,1.314892043999861926e+00
wp38_wp58,1.262271266998141073e+00
wp39_wp1,1.249804093000420835e+00
wp39_wp2,1.308995385996240657e+00
wp39_wp3,1.287401802001113538e+00
wp39_wp4,1.262165419997472782e+00
wp39_wp5,1.257524998996814247e+00
wp39_wp6,1.256964252999750897e+00
wp39_wp7,1.247901279995858204e+00
wp39_wp8,1.252037980004388373e+00
wp39_wp9,1.249473306001164019e+00
wp39_wp10,1.257197730003099423e+00
wp39_wp11,1.273252216000400949e+00
wp39_wp12,1.248941925994586200e+00
wp39_wp13,1.239821814997412730e+00
wp39_wp14,1.248137062000751030e+00
wp39_wp15,1.247620888003439177e+00
wp39_wp16,1.249179480000748299e+00
wp39_wp17,1.246317821998673026e+00
wp39_wp18,1.244443741998111364e+00
wp39_wp19,1.256842737006081734e+00
wp39_wp21,1.261214956997719128e+00
wp39_wp22,1.265051977003167849e+00
wp39_wp23,1.268073231003654655e+00
wp39_wp24,1.266853653003636282e+00
wp39_wp25,1.284562750995974056e+00
wp39_wp26,1.249233141003060155e+00
wp39_wp27,1.271035084995673969e+00
wp39_wp28,1.272343209995597135e+00
wp39_wp29,1.277085852001619060e+00
wp39_wp30,1.259489044001384173e+00
wp39_wp31,1.254445390004548244e+00
wp39_wp32,1.269014830999367405e+00
wp39_wp33,1.250007248003385030e+00
wp39_wp34,1.255434939004771877e+00
wp39_wp35,1.300948185002198443e+00
wp39_wp36,1.267895771001349203e+00
wp39_wp37,1.255708441000024322e+00
wp39_wp38,1.293725022005673964e+00
wp39_wp40,1.248133177999989130e+00
wp39_wp42,1.270404419999977108e+00
wp39_wp43,1.250510940000822302e+00
wp39_wp44,1.254078486002981663e+00
wp39_wp45,1.253653061998193152e+00
wp39_wp46,1.284444172997609712e+00
wp39_wp47,1.271901267995417584e+00
wp39_wp48,1.271151126005861443e+00
wp39_wp49,1.273879664004198276e+00
wp39_wp50,1.314896109994151630e+00
wp39_wp51,1.296408306996454485e+00
wp39_wp52,1.302101584995398298e+00
wp39_wp53,1.319966304006811697e+00
wp39_wp54,1.261830914001620840e+00
wp39_wp55,1.261065632999816444e+00
wp39_wp56,1.251906249999592546e+00
wp39_wp57,1.252009031995839905e+00
wp39_wp58,1.257908123996458016e+00
wp40_wp1,1.253827259999525268e+00
wp40_wp2,1.259791794000193477e+00
wp40_wp3,1.259750688004714902e+00
wp40_wp4,1.259855772994342260e+00
wp40_wp5,1.272016114999132697e+00
